"OrderDate","OrderId","ProductCode","Quantity"
"14/1/2009","535078","057","1"
"14/1/2009","535079","055","1"
"14/1/2009","535079","022","3"
"14/1/2009","535080","015","1"
"14/1/2009","535080","067","1"
"14/1/2009","535083","034","1"
"14/1/2009","535083","039","1"
"14/1/2009","535083","062","1"
"14/1/2009","535084","022","1"
"14/1/2009","535084","028","2"
"14/1/2009","535085","028","1"
"14/1/2009","535087","027","1"
"14/1/2009","535087","064","2"
"14/1/2009","535088","028","3"
"14/1/2009","535089","043","1"
"14/1/2009","535089","028","1"
"14/1/2009","535091","064","1"
"14/1/2009","535094","015","1"
"14/1/2009","535094","077","1"
"14/1/2009","535094","063","1"
"14/1/2009","535095","040","1"
"14/1/2009","535095","022","1"
"14/1/2009","535095","028","1"
"14/1/2009","535097","048","1"
"14/1/2009","535097","077","1"
"14/1/2009","535098","022","1"
"14/1/2009","535102","022","1"
"14/1/2009","535103","047","1"
"14/1/2009","535104","039","1"
"14/1/2009","535104","038","1"
"14/1/2009","535104","051","1"
"14/1/2009","535104","055","1"
"15/1/2009","535213","022","2"
"15/1/2009","535213","028","2"
"15/1/2009","535214","051","1"
"15/1/2009","535214","061","1"
"15/1/2009","535214","064","1"
"15/1/2009","535214","014","4"
"15/1/2009","535214","022","3"
"15/1/2009","535214","028","4"
"15/1/2009","535214","038","1"
"15/1/2009","535214","067","5"
"15/1/2009","535219","039","1"
"15/1/2009","535220","068","1"
"15/1/2009","535221","036","1"
"15/1/2009","535224","022","1"
"15/1/2009","535226","015","3"
"15/1/2009","535226","034","1"
"15/1/2009","535226","039","1"
"15/1/2009","535226","068","2"
"15/1/2009","535226","027","1"
"15/1/2009","535227","015","1"
"15/1/2009","535227","065","1"
"15/1/2009","535228","040","1"
"15/1/2009","535228","061","1"
"15/1/2009","535229","048","1"
"15/1/2009","535230","025","1"
"15/1/2009","535232","064","1"
"15/1/2009","535233","077","2"
"15/1/2009","535233","047","1"
"15/1/2009","535233","065","1"
"15/1/2009","535233","068","1"
"15/1/2009","535234","022","10"
"15/1/2009","535235","034","2"
"15/1/2009","535236","022","1"
"15/1/2009","535236","038","1"
"15/1/2009","535237","028","1"
"15/1/2009","535238","051","1"
"15/1/2009","535238","038","1"
"15/1/2009","535239","028","2"
"15/1/2009","535241","022","1"
"15/1/2009","535241","028","4"
"15/1/2009","535242","038","1"
"15/1/2009","535243","048","2"
"15/1/2009","535243","068","1"
"15/1/2009","535243","028","1"
"15/1/2009","535244","022","2"
"15/1/2009","535244","028","5"
"15/1/2009","535245","022","2"
"15/1/2009","535245","028","1"
"15/1/2009","535246","028","2"
"15/1/2009","535246","038","1"
"15/1/2009","535247","028","2"
"15/1/2009","535250","022","2"
"15/1/2009","535251","022","1"
"15/1/2009","535251","066","1"
"15/1/2009","535252","015","3"
"15/1/2009","535252","051","1"
"15/1/2009","535254","052","1"
"15/1/2009","535254","022","1"
"15/1/2009","535254","038","1"
"15/1/2009","535255","072","1"
"15/1/2009","535255","028","2"
"15/1/2009","535256","048","1"
"15/1/2009","535256","022","1"
"15/1/2009","535257","022","5"
"15/1/2009","535257","038","1"
"15/1/2009","535257","067","1"
"15/1/2009","535258","073","1"
"15/1/2009","535259","022","1"
"15/1/2009","535259","067","2"
"15/1/2009","535260","034","1"
"15/1/2009","535260","065","1"
"15/1/2009","535260","071","1"
"15/1/2009","535261","062","1"
"15/1/2009","535262","015","2"
"15/1/2009","535263","015","2"
"15/1/2009","535264","015","3"
"15/1/2009","535265","064","1"
"15/1/2009","535265","028","1"
"15/1/2009","535265","067","1"
"15/1/2009","535266","028","1"
"15/1/2009","535267","048","1"
"15/1/2009","535268","022","2"
"15/1/2009","535269","028","2"
"15/1/2009","535269","038","1"
"15/1/2009","535270","048","1"
"15/1/2009","535271","064","1"
"15/1/2009","535271","022","3"
"15/1/2009","535272","051","1"
"15/1/2009","535273","027","1"
"15/1/2009","535273","022","2"
"15/1/2009","535274","022","1"
"15/1/2009","535275","065","1"
"15/1/2009","535275","063","1"
"15/1/2009","535275","022","2"
"15/1/2009","535275","028","2"
"15/1/2009","535276","034","2"
"15/1/2009","535276","025","2"
"15/1/2009","535276","036","1"
"15/1/2009","535277","028","2"
"15/1/2009","535278","028","1"
"15/1/2009","535279","039","1"
"15/1/2009","535280","077","1"
"15/1/2009","535280","039","1"
"15/1/2009","535280","022","1"
"15/1/2009","535281","022","5"
"15/1/2009","535285","022","1"
"15/1/2009","535286","064","10"
"15/1/2009","535289","067","1"
"15/1/2009","535290","048","2"
"15/1/2009","535290","040","2"
"15/1/2009","535290","052","2"
"15/1/2009","535290","028","7"
"15/1/2009","535290","067","4"
"15/1/2009","535291","061","2"
"15/1/2009","535291","022","2"
"15/1/2009","535292","015","5"
"15/1/2009","535293","022","1"
"15/1/2009","535293","028","1"
"15/1/2009","535294","022","4"
"15/1/2009","535296","015","3"
"15/1/2009","535296","065","1"
"15/1/2009","535296","068","1"
"15/1/2009","535296","027","1"
"15/1/2009","535296","064","1"
"15/1/2009","535296","028","1"
"15/1/2009","535297","022","2"
"15/1/2009","535298","077","1"
"15/1/2009","535298","048","1"
"15/1/2009","535298","065","1"
"15/1/2009","535299","043","1"
"15/1/2009","535302","034","2"
"15/1/2009","535303","022","1"
"15/1/2009","535303","028","1"
"15/1/2009","535304","048","3"
"15/1/2009","535304","027","1"
"15/1/2009","535304","022","6"
"15/1/2009","535305","015","1"
"15/1/2009","535305","048","1"
"15/1/2009","535305","068","1"
"15/1/2009","535307","065","1"
"15/1/2009","535307","022","3"
"15/1/2009","535307","028","3"
"15/1/2009","535308","022","1"
"15/1/2009","535308","028","2"
"15/1/2009","535311","054","1"
"15/1/2009","535311","027","1"
"15/1/2009","535311","022","10"
"15/1/2009","535311","028","2"
"15/1/2009","535311","066","1"
"15/1/2009","535312","022","2"
"15/1/2009","535313","022","5"
"15/1/2009","535313","028","1"
"15/1/2009","535314","069","1"
"15/1/2009","535314","028","1"
"15/1/2009","535316","048","1"
"15/1/2009","535318","022","3"
"15/1/2009","535318","028","2"
"15/1/2009","535318","038","2"
"15/1/2009","535320","048","1"
"15/1/2009","535320","036","1"
"15/1/2009","535320","064","1"
"15/1/2009","535320","014","1"
"15/1/2009","535320","028","2"
"15/1/2009","535320","038","1"
"15/1/2009","535322","071","1"
"15/1/2009","535322","022","1"
"15/1/2009","535322","028","1"
"15/1/2009","535323","047","1"
"15/1/2009","535324","048","1"
"15/1/2009","535324","065","1"
"15/1/2009","535324","038","1"
"15/1/2009","535325","028","1"
"15/1/2009","535328","064","1"
"15/1/2009","535328","022","1"
"15/1/2009","535329","022","5"
"15/1/2009","535329","028","1"
"15/1/2009","535330","034","3"
"15/1/2009","535332","022","1"
"15/1/2009","535332","028","2"
"15/1/2009","535333","048","1"
"15/1/2009","535333","068","1"
"15/1/2009","535333","061","1"
"15/1/2009","535333","038","1"
"15/1/2009","535334","063","1"
"15/1/2009","535334","022","1"
"15/1/2009","535335","038","1"
"15/1/2009","535336","028","1"
"15/1/2009","535337","034","4"
"15/1/2009","535337","072","1"
"15/1/2009","535337","025","1"
"15/1/2009","535338","028","1"
"15/1/2009","535339","048","1"
"15/1/2009","535339","022","1"
"15/1/2009","535341","061","1"
"15/1/2009","535342","048","1"
"15/1/2009","535342","028","2"
"15/1/2009","535345","047","1"
"15/1/2009","535345","026","1"
"15/1/2009","535345","064","1"
"15/1/2009","535346","028","1"
"15/1/2009","535347","028","2"
"15/1/2009","535348","051","1"
"15/1/2009","535348","038","1"
"15/1/2009","535348","066","1"
"15/1/2009","535350","028","1"
"15/1/2009","535351","064","1"
"15/1/2009","535352","067","2"
"15/1/2009","535354","022","2"
"15/1/2009","535354","028","1"
"15/1/2009","535356","022","1"
"15/1/2009","535356","028","2"
"15/1/2009","535357","028","2"
"15/1/2009","535358","048","1"
"15/1/2009","535358","028","4"
"15/1/2009","535359","034","1"
"15/1/2009","535359","022","3"
"15/1/2009","535359","028","3"
"15/1/2009","535360","048","2"
"15/1/2009","535360","072","1"
"15/1/2009","535360","064","1"
"15/1/2009","535360","022","3"
"15/1/2009","535360","028","5"
"15/1/2009","535363","027","1"
"15/1/2009","535364","067","1"
"15/1/2009","535365","022","1"
"15/1/2009","535366","047","1"
"15/1/2009","535367","025","2"
"15/1/2009","535370","022","4"
"15/1/2009","535370","028","2"
"15/1/2009","535371","051","1"
"15/1/2009","535371","022","1"
"15/1/2009","535372","048","1"
"15/1/2009","535372","028","1"
"15/1/2009","535373","063","1"
"15/1/2009","535374","048","1"
"15/1/2009","535376","037","1"
"15/1/2009","535376","047","1"
"15/1/2009","535376","048","1"
"15/1/2009","535376","065","1"
"15/1/2009","535377","048","1"
"15/1/2009","535377","044","1"
"15/1/2009","535377","022","1"
"15/1/2009","535378","034","3"
"15/1/2009","535378","039","1"
"15/1/2009","535378","065","1"
"15/1/2009","535378","027","1"
"15/1/2009","535378","036","1"
"15/1/2009","535378","064","1"
"15/1/2009","535379","015","3"
"15/1/2009","535379","065","1"
"15/1/2009","535379","036","1"
"15/1/2009","535380","065","1"
"15/1/2009","535382","034","2"
"15/1/2009","535382","065","1"
"15/1/2009","535382","072","1"
"15/1/2009","535382","027","1"
"15/1/2009","535383","034","3"
"15/1/2009","535383","048","1"
"15/1/2009","535383","027","1"
"15/1/2009","535384","034","3"
"15/1/2009","535384","068","1"
"15/1/2009","535384","073","1"
"15/1/2009","535384","036","1"
"15/1/2009","535384","064","1"
"15/1/2009","535384","022","1"
"15/1/2009","535384","028","1"
"15/1/2009","535384","067","1"
"15/1/2009","535385","039","1"
"15/1/2009","535386","064","1"
"15/1/2009","535386","028","1"
"15/1/2009","535387","034","1"
"15/1/2009","535387","054","1"
"15/1/2009","535387","027","1"
"15/1/2009","535388","022","3"
"15/1/2009","535389","044","1"
"15/1/2009","535390","036","1"
"15/1/2009","535392","022","5"
"15/1/2009","535393","028","1"
"15/1/2009","535394","039","1"
"15/1/2009","535394","067","1"
"15/1/2009","535395","022","1"
"15/1/2009","535395","028","1"
"15/1/2009","535396","028","1"
"15/1/2009","535397","046","1"
"15/1/2009","535398","047","1"
"15/1/2009","535398","028","2"
"15/1/2009","535398","067","2"
"15/1/2009","535399","043","2"
"15/1/2009","535400","022","5"
"15/1/2009","535400","028","5"
"15/1/2009","535401","047","1"
"15/1/2009","535401","048","1"
"15/1/2009","535403","022","1"
"15/1/2009","535406","022","1"
"15/1/2009","535406","028","1"
"15/1/2009","535407","015","1"
"15/1/2009","535408","067","1"
"15/1/2009","535409","028","5"
"15/1/2009","535410","028","1"
"15/1/2009","535412","022","2"
"15/1/2009","535412","038","1"
"15/1/2009","535414","022","1"
"15/1/2009","535414","028","1"
"15/1/2009","535415","068","1"
"15/1/2009","535415","025","1"
"15/1/2009","535421","048","1"
"15/1/2009","535421","061","1"
"15/1/2009","535421","022","1"
"15/1/2009","535421","028","1"
"15/1/2009","535422","048","1"
"15/1/2009","535422","073","1"
"15/1/2009","535422","028","8"
"15/1/2009","535423","037","1"
"15/1/2009","535423","039","1"
"15/1/2009","535423","072","1"
"15/1/2009","535423","027","1"
"15/1/2009","535423","036","1"
"15/1/2009","535423","028","4"
"15/1/2009","535424","065","1"
"15/1/2009","535424","038","1"
"15/1/2009","535425","022","1"
"15/1/2009","535428","048","1"
"15/1/2009","535428","028","1"
"15/1/2009","535430","048","1"
"15/1/2009","535430","065","1"
"15/1/2009","535431","037","1"
"15/1/2009","535431","048","1"
"15/1/2009","535431","022","1"
"15/1/2009","535431","028","4"
"15/1/2009","535431","067","1"
"15/1/2009","535432","039","1"
"15/1/2009","535434","034","1"
"15/1/2009","535434","039","1"
"15/1/2009","535434","065","1"
"15/1/2009","535434","027","1"
"15/1/2009","535435","034","3"
"15/1/2009","535435","072","1"
"15/1/2009","535435","027","1"
"15/1/2009","535436","015","1"
"15/1/2009","535436","048","1"
"15/1/2009","535436","073","1"
"15/1/2009","535436","027","1"
"15/1/2009","535436","036","1"
"15/1/2009","535437","034","1"
"15/1/2009","535438","028","1"
"15/1/2009","535438","038","2"
"15/1/2009","535440","022","1"
"15/1/2009","535440","038","2"
"15/1/2009","535441","073","1"
"15/1/2009","535441","027","1"
"15/1/2009","535441","044","1"
"15/1/2009","535441","022","8"
"15/1/2009","535441","028","3"
"15/1/2009","535443","048","2"
"15/1/2009","535443","054","1"
"15/1/2009","535443","072","1"
"15/1/2009","535443","073","1"
"15/1/2009","535444","022","2"
"15/1/2009","535445","039","1"
"15/1/2009","535445","073","1"
"15/1/2009","535445","036","1"
"15/1/2009","535445","028","3"
"15/1/2009","535447","028","4"
"15/1/2009","535448","048","1"
"15/1/2009","535448","051","1"
"15/1/2009","535448","070","1"
"15/1/2009","535449","048","2"
"15/1/2009","535449","065","1"
"15/1/2009","535449","044","1"
"15/1/2009","535449","022","3"
"15/1/2009","535449","028","3"
"15/1/2009","535450","015","1"
"15/1/2009","535450","048","1"
"15/1/2009","535453","022","1"
"15/1/2009","535453","038","1"
"15/1/2009","535455","046","1"
"15/1/2009","535455","051","1"
"15/1/2009","535455","028","1"
"15/1/2009","535456","015","1"
"15/1/2009","535456","070","1"
"15/1/2009","535458","034","1"
"15/1/2009","535458","027","1"
"15/1/2009","535458","051","1"
"15/1/2009","535458","028","3"
"15/1/2009","535459","036","1"
"15/1/2009","535460","028","1"
"15/1/2009","535461","025","3"
"15/1/2009","535463","064","2"
"9/2/2009","542051","022","2"
"9/2/2009","542064","028","2"
"15/1/2009","535465","064","1"
"15/1/2009","535465","022","1"
"15/1/2009","535465","028","1"
"15/1/2009","535469","022","1"
"15/1/2009","535471","048","2"
"15/1/2009","535473","022","1"
"15/1/2009","535474","048","2"
"15/1/2009","535475","022","1"
"15/1/2009","535476","022","4"
"15/1/2009","535477","022","1"
"15/1/2009","535478","064","1"
"15/1/2009","535479","048","1"
"15/1/2009","535480","028","1"
"15/1/2009","535481","077","3"
"15/1/2009","535481","039","1"
"15/1/2009","535481","054","1"
"15/1/2009","535482","022","1"
"15/1/2009","535483","022","1"
"15/1/2009","535484","048","1"
"15/1/2009","535485","014","1"
"15/1/2009","535485","067","1"
"15/1/2009","535486","022","1"
"15/1/2009","535486","038","1"
"15/1/2009","535487","015","1"
"15/1/2009","535487","054","1"
"15/1/2009","535487","064","1"
"15/1/2009","535488","022","3"
"15/1/2009","535489","067","1"
"15/1/2009","535490","044","1"
"15/1/2009","535490","067","1"
"15/1/2009","535491","039","2"
"15/1/2009","535491","047","1"
"15/1/2009","535491","022","10"
"15/1/2009","535491","067","1"
"15/1/2009","535494","044","1"
"15/1/2009","535495","028","1"
"15/1/2009","535496","014","2"
"15/1/2009","535498","077","2"
"15/1/2009","535498","022","12"
"15/1/2009","535498","028","10"
"15/1/2009","535498","038","1"
"15/1/2009","535499","064","1"
"15/1/2009","535499","022","2"
"15/1/2009","535501","034","1"
"15/1/2009","535501","025","2"
"15/1/2009","535501","036","1"
"15/1/2009","535501","043","1"
"15/1/2009","535502","063","1"
"15/1/2009","535502","022","1"
"15/1/2009","535503","054","1"
"15/1/2009","535504","022","1"
"15/1/2009","535505","071","1"
"15/1/2009","535507","071","1"
"15/1/2009","535508","077","1"
"15/1/2009","535509","025","1"
"15/1/2009","535510","048","1"
"15/1/2009","535510","022","2"
"15/1/2009","535511","062","1"
"15/1/2009","535511","022","2"
"15/1/2009","535511","028","1"
"15/1/2009","535511","038","1"
"15/1/2009","535512","073","1"
"15/1/2009","535515","015","1"
"15/1/2009","535515","072","1"
"15/1/2009","535515","036","2"
"15/1/2009","535515","022","3"
"15/1/2009","535515","028","3"
"15/1/2009","535515","067","1"
"15/1/2009","535517","022","1"
"15/1/2009","535518","028","1"
"15/1/2009","535519","048","1"
"15/1/2009","535519","019","4"
"15/1/2009","535519","071","2"
"15/1/2009","535521","062","1"
"15/1/2009","535521","028","2"
"15/1/2009","535522","028","1"
"15/1/2009","535523","034","3"
"15/1/2009","535524","048","1"
"15/1/2009","535526","022","3"
"15/1/2009","535526","028","2"
"15/1/2009","535527","028","1"
"15/1/2009","535527","067","1"
"15/1/2009","535528","028","1"
"15/1/2009","535529","028","1"
"15/1/2009","535531","064","1"
"15/1/2009","535533","022","1"
"15/1/2009","535537","027","1"
"15/1/2009","535538","048","1"
"15/1/2009","535538","064","1"
"15/1/2009","535539","038","1"
"15/1/2009","535541","047","1"
"15/1/2009","535542","022","2"
"15/1/2009","535543","048","1"
"15/1/2009","535543","043","1"
"15/1/2009","535543","045","1"
"15/1/2009","535543","052","1"
"15/1/2009","535543","022","2"
"15/1/2009","535546","038","1"
"15/1/2009","535547","022","1"
"15/1/2009","535548","042","1"
"15/1/2009","535550","019","2"
"15/1/2009","535550","021","2"
"15/1/2009","535550","071","2"
"15/1/2009","535551","063","1"
"15/1/2009","535554","067","2"
"15/1/2009","535555","048","1"
"15/1/2009","535555","064","1"
"15/1/2009","535555","028","4"
"15/1/2009","535555","066","1"
"15/1/2009","535555","067","2"
"15/1/2009","535556","048","1"
"15/1/2009","535557","022","1"
"15/1/2009","535558","051","1"
"15/1/2009","535558","028","2"
"15/1/2009","535559","022","1"
"15/1/2009","535559","028","1"
"15/1/2009","535559","038","1"
"15/1/2009","535560","022","1"
"15/1/2009","535561","022","4"
"15/1/2009","535564","037","1"
"15/1/2009","535564","047","1"
"15/1/2009","535564","065","1"
"15/1/2009","535564","072","1"
"15/1/2009","535564","036","1"
"15/1/2009","535564","064","1"
"15/1/2009","535564","022","1"
"15/1/2009","535564","067","1"
"15/1/2009","535564","070","1"
"15/1/2009","535565","022","1"
"15/1/2009","535566","036","1"
"15/1/2009","535566","022","1"
"15/1/2009","535566","028","4"
"15/1/2009","535567","014","2"
"15/1/2009","535567","022","3"
"15/1/2009","535568","028","2"
"15/1/2009","535569","072","1"
"15/1/2009","535569","022","2"
"15/1/2009","535569","028","3"
"15/1/2009","535570","039","1"
"15/1/2009","535570","065","1"
"15/1/2009","535572","022","1"
"15/1/2009","535572","028","1"
"15/1/2009","535572","067","1"
"15/1/2009","535573","022","1"
"15/1/2009","535574","028","2"
"15/1/2009","535576","048","1"
"15/1/2009","535577","022","1"
"15/1/2009","535580","034","3"
"15/1/2009","535580","054","1"
"15/1/2009","535580","027","1"
"15/1/2009","535581","028","1"
"15/1/2009","535582","022","1"
"15/1/2009","535582","028","1"
"15/1/2009","535583","022","1"
"15/1/2009","535583","028","1"
"15/1/2009","535584","048","1"
"15/1/2009","535584","051","1"
"15/1/2009","535585","022","3"
"15/1/2009","535586","064","1"
"15/1/2009","535586","028","1"
"15/1/2009","535587","063","1"
"15/1/2009","535588","067","1"
"15/1/2009","535590","022","1"
"15/1/2009","535590","038","1"
"15/1/2009","535591","048","1"
"15/1/2009","535592","039","1"
"15/1/2009","535592","047","1"
"15/1/2009","535592","048","1"
"15/1/2009","535592","068","1"
"15/1/2009","535592","072","1"
"15/1/2009","535592","073","1"
"15/1/2009","535592","036","1"
"15/1/2009","535593","039","1"
"15/1/2009","535593","028","2"
"15/1/2009","535595","038","1"
"15/1/2009","535596","038","1"
"15/1/2009","535597","022","1"
"15/1/2009","535597","028","7"
"15/1/2009","535598","064","1"
"15/1/2009","535598","022","1"
"15/1/2009","535599","025","2"
"15/1/2009","535599","056","2"
"15/1/2009","535599","057","2"
"15/1/2009","535601","028","1"
"15/1/2009","535602","028","1"
"15/1/2009","535603","022","1"
"15/1/2009","535603","028","1"
"15/1/2009","535604","051","1"
"15/1/2009","535604","064","1"
"15/1/2009","535604","022","1"
"15/1/2009","535605","022","2"
"15/1/2009","535606","036","1"
"15/1/2009","535608","028","1"
"15/1/2009","535609","022","1"
"15/1/2009","535609","028","1"
"15/1/2009","535610","048","1"
"15/1/2009","535612","022","2"
"15/1/2009","535613","062","1"
"15/1/2009","535615","048","1"
"15/1/2009","535617","028","1"
"15/1/2009","535618","064","1"
"15/1/2009","535619","051","1"
"15/1/2009","535619","063","1"
"15/1/2009","535619","022","2"
"15/1/2009","535620","036","1"
"15/1/2009","535620","022","2"
"15/1/2009","535622","034","1"
"15/1/2009","535622","028","2"
"15/1/2009","535622","038","2"
"15/1/2009","535623","022","2"
"15/1/2009","535624","048","1"
"15/1/2009","535624","068","1"
"15/1/2009","535624","064","1"
"15/1/2009","535625","067","1"
"15/1/2009","535626","022","1"
"15/1/2009","535627","022","4"
"15/1/2009","535627","028","1"
"15/1/2009","535628","015","1"
"15/1/2009","535628","077","1"
"15/1/2009","535628","056","1"
"15/1/2009","535628","022","2"
"15/1/2009","535629","034","1"
"15/1/2009","535629","027","1"
"15/1/2009","535629","019","1"
"15/1/2009","535629","022","1"
"15/1/2009","535630","034","1"
"15/1/2009","535630","037","1"
"15/1/2009","535630","039","1"
"15/1/2009","535630","073","1"
"15/1/2009","535632","022","2"
"15/1/2009","535633","022","1"
"15/1/2009","535635","022","1"
"15/1/2009","535636","028","3"
"15/1/2009","535636","038","1"
"15/1/2009","535637","022","1"
"15/1/2009","535638","062","1"
"15/1/2009","535638","022","1"
"15/1/2009","535640","034","1"
"15/1/2009","535641","077","1"
"15/1/2009","535642","064","3"
"15/1/2009","535642","022","3"
"15/1/2009","535642","028","1"
"15/1/2009","535642","066","1"
"15/1/2009","535643","048","2"
"15/1/2009","535643","022","3"
"15/1/2009","535644","039","1"
"15/1/2009","535646","064","1"
"15/1/2009","535647","034","2"
"15/1/2009","535647","048","1"
"15/1/2009","535647","065","1"
"15/1/2009","535647","068","1"
"15/1/2009","535647","073","1"
"15/1/2009","535647","061","1"
"15/1/2009","535648","022","1"
"15/1/2009","535649","039","1"
"15/1/2009","535649","051","1"
"15/1/2009","535650","022","10"
"15/1/2009","535650","028","1"
"15/1/2009","535651","048","1"
"15/1/2009","535652","022","2"
"15/1/2009","535652","028","2"
"15/1/2009","535653","038","1"
"15/1/2009","535654","048","1"
"15/1/2009","535654","067","1"
"15/1/2009","535655","064","1"
"15/1/2009","535656","022","2"
"15/1/2009","535657","046","1"
"15/1/2009","535658","022","1"
"15/1/2009","535659","039","1"
"15/1/2009","535660","034","1"
"15/1/2009","535660","039","1"
"15/1/2009","535660","072","1"
"15/1/2009","535660","027","1"
"15/1/2009","535661","015","1"
"15/1/2009","535661","065","1"
"15/1/2009","535662","037","1"
"15/1/2009","535663","022","1"
"15/1/2009","535664","022","2"
"15/1/2009","535665","022","1"
"15/1/2009","535666","022","1"
"15/1/2009","535667","048","1"
"15/1/2009","535667","054","1"
"15/1/2009","535667","036","1"
"15/1/2009","535667","055","1"
"15/1/2009","535667","022","1"
"15/1/2009","535667","038","1"
"15/1/2009","535668","034","2"
"15/1/2009","535668","064","1"
"15/1/2009","535669","022","2"
"15/1/2009","535671","064","1"
"15/1/2009","535672","028","1"
"15/1/2009","535674","048","1"
"16/1/2009","535714","022","10"
"16/1/2009","535715","038","1"
"16/1/2009","535716","073","1"
"16/1/2009","535716","036","1"
"16/1/2009","535717","022","3"
"16/1/2009","535718","054","1"
"16/1/2009","535718","028","1"
"16/1/2009","535719","022","1"
"16/1/2009","535721","022","2"
"16/1/2009","535722","028","5"
"16/1/2009","535724","028","5"
"16/1/2009","535725","028","2"
"16/1/2009","535726","048","2"
"16/1/2009","535726","064","1"
"16/1/2009","535727","034","1"
"16/1/2009","535727","048","1"
"16/1/2009","535728","028","1"
"16/1/2009","535728","038","1"
"16/1/2009","535730","062","1"
"16/1/2009","535730","022","3"
"16/1/2009","535731","052","1"
"16/1/2009","535733","015","1"
"16/1/2009","535733","039","1"
"16/1/2009","535733","065","1"
"16/1/2009","535734","028","1"
"16/1/2009","535735","067","2"
"16/1/2009","535736","064","1"
"16/1/2009","535737","022","1"
"16/1/2009","535737","028","1"
"16/1/2009","535739","022","2"
"16/1/2009","535740","019","1"
"16/1/2009","535740","071","1"
"16/1/2009","535741","073","2"
"16/1/2009","535742","015","1"
"16/1/2009","535743","022","2"
"16/1/2009","535743","028","1"
"16/1/2009","535743","038","1"
"16/1/2009","535744","015","5"
"16/1/2009","535744","048","1"
"16/1/2009","535744","065","1"
"16/1/2009","535744","072","1"
"16/1/2009","535744","025","1"
"16/1/2009","535744","036","1"
"16/1/2009","535745","022","2"
"16/1/2009","535746","015","3"
"16/1/2009","535746","036","1"
"16/1/2009","535747","036","1"
"16/1/2009","535747","061","1"
"16/1/2009","535747","014","1"
"16/1/2009","535747","022","1"
"16/1/2009","535749","015","5"
"16/1/2009","535749","063","2"
"16/1/2009","535749","022","1"
"16/1/2009","535749","028","1"
"16/1/2009","535750","022","2"
"16/1/2009","535751","028","1"
"16/1/2009","535752","047","1"
"16/1/2009","535752","064","1"
"16/1/2009","535753","039","1"
"16/1/2009","535754","022","1"
"16/1/2009","535755","039","2"
"16/1/2009","535755","022","6"
"16/1/2009","535755","028","2"
"16/1/2009","535756","039","1"
"16/1/2009","535756","073","1"
"16/1/2009","535756","027","1"
"16/1/2009","535756","052","1"
"16/1/2009","535757","063","1"
"16/1/2009","535758","064","5"
"16/1/2009","535759","015","2"
"16/1/2009","535760","061","1"
"16/1/2009","535760","022","3"
"16/1/2009","535761","028","1"
"16/1/2009","535762","034","2"
"16/1/2009","535763","068","1"
"16/1/2009","535764","048","1"
"16/1/2009","535764","064","5"
"16/1/2009","535764","022","2"
"16/1/2009","535765","038","1"
"16/1/2009","535766","064","2"
"16/1/2009","535769","043","1"
"16/1/2009","535769","064","1"
"16/1/2009","535769","022","3"
"16/1/2009","535769","028","1"
"16/1/2009","535770","028","1"
"16/1/2009","535771","022","2"
"16/1/2009","535772","025","1"
"16/1/2009","535773","022","1"
"16/1/2009","535773","028","1"
"16/1/2009","535774","034","1"
"16/1/2009","535775","064","2"
"16/1/2009","535775","028","2"
"16/1/2009","535776","015","1"
"16/1/2009","535777","028","3"
"16/1/2009","535778","047","1"
"16/1/2009","535778","048","1"
"16/1/2009","535778","022","2"
"16/1/2009","535778","028","1"
"16/1/2009","535781","022","2"
"16/1/2009","535781","038","1"
"16/1/2009","535781","067","1"
"16/1/2009","535782","064","1"
"16/1/2009","535783","022","1"
"16/1/2009","535784","022","5"
"16/1/2009","535785","077","1"
"16/1/2009","535786","062","1"
"16/1/2009","535787","022","3"
"16/1/2009","535788","064","1"
"16/1/2009","535788","067","1"
"16/1/2009","535789","048","1"
"16/1/2009","535789","022","1"
"16/1/2009","535790","028","2"
"16/1/2009","535793","022","4"
"16/1/2009","535793","028","4"
"16/1/2009","535793","067","1"
"16/1/2009","535794","034","3"
"16/1/2009","535798","015","1"
"16/1/2009","535798","065","1"
"16/1/2009","535798","027","1"
"16/1/2009","535799","077","1"
"16/1/2009","535799","039","1"
"16/1/2009","535799","048","1"
"16/1/2009","535799","073","1"
"16/1/2009","535799","036","1"
"16/1/2009","535799","028","1"
"16/1/2009","535800","022","1"
"16/1/2009","535801","022","1"
"16/1/2009","535803","015","4"
"16/1/2009","535805","015","2"
"16/1/2009","535808","048","1"
"16/1/2009","535808","038","2"
"16/1/2009","535808","025","1"
"16/1/2009","535811","022","2"
"16/1/2009","535811","028","2"
"16/1/2009","535812","048","1"
"16/1/2009","535813","048","1"
"16/1/2009","535813","072","1"
"16/1/2009","535813","067","2"
"16/1/2009","535814","038","1"
"16/1/2009","535815","064","3"
"16/1/2009","535815","028","2"
"16/1/2009","535815","038","1"
"16/1/2009","535815","067","2"
"16/1/2009","535816","067","1"
"16/1/2009","535818","064","1"
"16/1/2009","535818","028","1"
"16/1/2009","535820","039","1"
"16/1/2009","535820","038","1"
"16/1/2009","535822","026","1"
"16/1/2009","535822","027","1"
"16/1/2009","535822","021","3"
"16/1/2009","535822","071","1"
"16/1/2009","535822","028","1"
"16/1/2009","535826","028","4"
"16/1/2009","535828","015","8"
"16/1/2009","535828","039","2"
"16/1/2009","535828","073","2"
"16/1/2009","535828","036","2"
"16/1/2009","535828","028","1"
